ROI,Subject,Effect,LocalizerSize,EffectSize,Expt,Network,Localizer_contrast,CriticalTask,ROI_name,Speak_and_type,Hemisphere
5,261_FED_20200205b_3T2_PL2017,SComp,118,0.609791,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,261_FED_20200205b_3T2_PL2017,WComp,118,1.559929,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,261_FED_20200205b_3T2_PL2017,NProd,118,3.057728,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,261_FED_20200205b_3T2_PL2017,VisEvSem,118,2.966524,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,824_FED_20200130a_3T2_PL2017,SProd,118,3.2038,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,824_FED_20200130a_3T2_PL2017,WProd,118,2.535116,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,824_FED_20200130a_3T2_PL2017,SComp,118,-0.566384,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,824_FED_20200130a_3T2_PL2017,WComp,118,0.640922,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,824_FED_20200130a_3T2_PL2017,NProd,118,3.889767,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,824_FED_20200130a_3T2_PL2017,VisEvSem,118,3.053951,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,825_FED_20200130b_3T2_PL2017,SProd,118,2.918607,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,825_FED_20200130b_3T2_PL2017,WProd,118,4.058712,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,825_FED_20200130b_3T2_PL2017,SComp,118,1.309004,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,825_FED_20200130b_3T2_PL2017,WComp,118,2.766248,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,825_FED_20200130b_3T2_PL2017,NProd,118,4.488819,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,825_FED_20200130b_3T2_PL2017,VisEvSem,118,1.068506,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,826_FED_20200130c_3T2_PL2017,SProd,118,1.352806,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,826_FED_20200130c_3T2_PL2017,WProd,118,2.321545,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,826_FED_20200130c_3T2_PL2017,SComp,118,0.034158,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,826_FED_20200130c_3T2_PL2017,WComp,118,0.297019,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,826_FED_20200130c_3T2_PL2017,NProd,118,1.627576,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,826_FED_20200130c_3T2_PL2017,VisEvSem,118,2.051779,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,827_FED_20200130d_3T2_PL2017,SProd,118,2.759042,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,827_FED_20200130d_3T2_PL2017,WProd,118,4.917922,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,827_FED_20200130d_3T2_PL2017,SComp,118,3.774489,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,827_FED_20200130d_3T2_PL2017,WComp,118,3.824754,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,827_FED_20200130d_3T2_PL2017,NProd,118,3.287451,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,827_FED_20200130d_3T2_PL2017,VisEvSem,118,3.129141,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,828_FED_20200205c_3T2_PL2017,SProd,118,2.201635,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,828_FED_20200205c_3T2_PL2017,WProd,118,0.440172,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,828_FED_20200205c_3T2_PL2017,SComp,118,-0.925645,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,828_FED_20200205c_3T2_PL2017,WComp,118,-0.257525,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,828_FED_20200205c_3T2_PL2017,NProd,118,2.358433,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,828_FED_20200205c_3T2_PL2017,VisEvSem,118,0.742919,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,831_FED_20200213b_3T2_PL2017,SProd,118,0.080395,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,831_FED_20200213b_3T2_PL2017,WProd,118,0.084898,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,831_FED_20200213b_3T2_PL2017,SComp,118,0.163648,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,831_FED_20200213b_3T2_PL2017,WComp,118,0.182947,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,831_FED_20200213b_3T2_PL2017,NProd,118,0.214356,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
5,831_FED_20200213b_3T2_PL2017,VisEvSem,118,0.151158,E3,MD,H>E,ProdLoc_typed,Precentral_A_PrecG,1,LH
6,770_FED_20191120c_3T2_PL2017,SProd,63,1.138173,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,770_FED_20191120c_3T2_PL2017,WProd,63,0.801634,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,770_FED_20191120c_3T2_PL2017,SComp,63,0.073262,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,770_FED_20191120c_3T2_PL2017,WComp,63,-0.787433,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,770_FED_20191120c_3T2_PL2017,NProd,63,-0.018253,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,770_FED_20191120c_3T2_PL2017,VisEvSem,63,0.537115,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,803_FED_20191120d_3T2_PL2017,SProd,63,2.864453,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,803_FED_20191120d_3T2_PL2017,WProd,63,2.806024,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,803_FED_20191120d_3T2_PL2017,SComp,63,0.429741,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,803_FED_20191120d_3T2_PL2017,WComp,63,-0.470083,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,803_FED_20191120d_3T2_PL2017,NProd,63,1.618653,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,803_FED_20191120d_3T2_PL2017,VisEvSem,63,2.762416,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,797_FED_20200205a_3T2_PL2017,SProd,63,0.853404,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,797_FED_20200205a_3T2_PL2017,WProd,63,0.47785,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,797_FED_20200205a_3T2_PL2017,SComp,63,0.698159,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,797_FED_20200205a_3T2_PL2017,WComp,63,0.755636,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,797_FED_20200205a_3T2_PL2017,NProd,63,0.625786,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,797_FED_20200205a_3T2_PL2017,VisEvSem,63,1.037619,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,788_FED_20191120b_3T2_PL2017,SProd,63,0.435033,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,788_FED_20191120b_3T2_PL2017,WProd,63,1.092728,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,788_FED_20191120b_3T2_PL2017,SComp,63,0.128951,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,788_FED_20191120b_3T2_PL2017,WComp,63,0.095737,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,788_FED_20191120b_3T2_PL2017,NProd,63,0.857473,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,788_FED_20191120b_3T2_PL2017,VisEvSem,63,0.252952,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,805_FED_20191204a_3T2_PL2017,SProd,63,3.058346,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,805_FED_20191204a_3T2_PL2017,WProd,63,3.865974,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,805_FED_20191204a_3T2_PL2017,SComp,63,0.586531,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,805_FED_20191204a_3T2_PL2017,WComp,63,0.648107,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,805_FED_20191204a_3T2_PL2017,NProd,63,4.017064,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,805_FED_20191204a_3T2_PL2017,VisEvSem,63,1.717191,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,806_FED_20191204b_3T2_PL2017,SProd,63,0.790937,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,806_FED_20191204b_3T2_PL2017,WProd,63,0.592229,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,806_FED_20191204b_3T2_PL2017,SComp,63,0.681609,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,806_FED_20191204b_3T2_PL2017,WComp,63,0.023653,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,806_FED_20191204b_3T2_PL2017,NProd,63,0.220464,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,806_FED_20191204b_3T2_PL2017,VisEvSem,63,1.226582,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,807_FED_20191204c_3T2_PL2017,SProd,63,1.190876,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,807_FED_20191204c_3T2_PL2017,WProd,63,2.83931,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,807_FED_20191204c_3T2_PL2017,SComp,63,0.16803,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,807_FED_20191204c_3T2_PL2017,WComp,63,0.11817,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,807_FED_20191204c_3T2_PL2017,NProd,63,1.744035,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,807_FED_20191204c_3T2_PL2017,VisEvSem,63,2.294561,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,261_FED_20200205b_3T2_PL2017,SProd,63,4.40784,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,261_FED_20200205b_3T2_PL2017,WProd,63,3.041535,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,261_FED_20200205b_3T2_PL2017,SComp,63,0.946345,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,261_FED_20200205b_3T2_PL2017,WComp,63,2.20725,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,261_FED_20200205b_3T2_PL2017,NProd,63,4.041351,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,261_FED_20200205b_3T2_PL2017,VisEvSem,63,3.890487,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,824_FED_20200130a_3T2_PL2017,SProd,63,4.321763,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,824_FED_20200130a_3T2_PL2017,WProd,63,2.564498,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,824_FED_20200130a_3T2_PL2017,SComp,63,-1.171183,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,824_FED_20200130a_3T2_PL2017,WComp,63,-0.084207,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,824_FED_20200130a_3T2_PL2017,NProd,63,4.526434,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,824_FED_20200130a_3T2_PL2017,VisEvSem,63,3.433562,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,825_FED_20200130b_3T2_PL2017,SProd,63,0.866262,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,825_FED_20200130b_3T2_PL2017,WProd,63,1.764943,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,825_FED_20200130b_3T2_PL2017,SComp,63,-0.024947,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,825_FED_20200130b_3T2_PL2017,WComp,63,0.735985,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,825_FED_20200130b_3T2_PL2017,NProd,63,1.839328,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,825_FED_20200130b_3T2_PL2017,VisEvSem,63,0.01996,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,826_FED_20200130c_3T2_PL2017,SProd,63,0.998797,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,826_FED_20200130c_3T2_PL2017,WProd,63,1.90401,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,826_FED_20200130c_3T2_PL2017,SComp,63,-0.777159,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,826_FED_20200130c_3T2_PL2017,WComp,63,-0.577427,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,826_FED_20200130c_3T2_PL2017,NProd,63,0.848547,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,826_FED_20200130c_3T2_PL2017,VisEvSem,63,1.313072,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,827_FED_20200130d_3T2_PL2017,SProd,63,1.246371,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,827_FED_20200130d_3T2_PL2017,WProd,63,3.528144,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,827_FED_20200130d_3T2_PL2017,SComp,63,2.099453,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,827_FED_20200130d_3T2_PL2017,WComp,63,1.631199,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,827_FED_20200130d_3T2_PL2017,NProd,63,1.283163,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,827_FED_20200130d_3T2_PL2017,VisEvSem,63,1.796615,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,828_FED_20200205c_3T2_PL2017,SProd,63,2.419908,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,828_FED_20200205c_3T2_PL2017,WProd,63,0.509765,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,828_FED_20200205c_3T2_PL2017,SComp,63,-0.916885,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,828_FED_20200205c_3T2_PL2017,WComp,63,0.340867,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,828_FED_20200205c_3T2_PL2017,NProd,63,2.766897,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,828_FED_20200205c_3T2_PL2017,VisEvSem,63,0.807429,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,831_FED_20200213b_3T2_PL2017,SProd,63,0.65701,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,831_FED_20200213b_3T2_PL2017,WProd,63,0.284153,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,831_FED_20200213b_3T2_PL2017,SComp,63,0.15218,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,831_FED_20200213b_3T2_PL2017,WComp,63,0.282086,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,831_FED_20200213b_3T2_PL2017,NProd,63,0.031831,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
6,831_FED_20200213b_3T2_PL2017,VisEvSem,63,0.209164,E3,MD,H>E,ProdLoc_typed,Precentral_B_IFGop,1,LH
7,770_FED_20191120c_3T2_PL2017,SProd,159,1.581817,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,770_FED_20191120c_3T2_PL2017,WProd,159,0.966618,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,770_FED_20191120c_3T2_PL2017,SComp,159,0.179557,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,770_FED_20191120c_3T2_PL2017,WComp,159,-0.604045,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,770_FED_20191120c_3T2_PL2017,NProd,159,-0.301791,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,770_FED_20191120c_3T2_PL2017,VisEvSem,159,0.723169,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,803_FED_20191120d_3T2_PL2017,SProd,159,1.774354,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,803_FED_20191120d_3T2_PL2017,WProd,159,2.289092,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,803_FED_20191120d_3T2_PL2017,SComp,159,0.337616,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,803_FED_20191120d_3T2_PL2017,WComp,159,0.157879,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,803_FED_20191120d_3T2_PL2017,NProd,159,2.238931,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,803_FED_20191120d_3T2_PL2017,VisEvSem,159,1.791144,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,797_FED_20200205a_3T2_PL2017,SProd,159,0.366923,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,797_FED_20200205a_3T2_PL2017,WProd,159,0.323579,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,797_FED_20200205a_3T2_PL2017,SComp,159,0.552254,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,797_FED_20200205a_3T2_PL2017,WComp,159,0.668806,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,797_FED_20200205a_3T2_PL2017,NProd,159,0.167204,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,797_FED_20200205a_3T2_PL2017,VisEvSem,159,0.689484,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,788_FED_20191120b_3T2_PL2017,SProd,159,-0.045173,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,788_FED_20191120b_3T2_PL2017,WProd,159,0.410397,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,788_FED_20191120b_3T2_PL2017,SComp,159,-0.323097,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,788_FED_20191120b_3T2_PL2017,WComp,159,-0.254011,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,788_FED_20191120b_3T2_PL2017,NProd,159,0.448403,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,788_FED_20191120b_3T2_PL2017,VisEvSem,159,-0.094661,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,805_FED_20191204a_3T2_PL2017,SProd,159,3.11525,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,805_FED_20191204a_3T2_PL2017,WProd,159,3.943298,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,805_FED_20191204a_3T2_PL2017,SComp,159,1.278777,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,805_FED_20191204a_3T2_PL2017,WComp,159,2.224653,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,805_FED_20191204a_3T2_PL2017,NProd,159,4.879946,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,805_FED_20191204a_3T2_PL2017,VisEvSem,159,1.369816,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,806_FED_20191204b_3T2_PL2017,SProd,159,0.396221,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,806_FED_20191204b_3T2_PL2017,WProd,159,0.407049,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,806_FED_20191204b_3T2_PL2017,SComp,159,0.352079,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,806_FED_20191204b_3T2_PL2017,WComp,159,-0.38228,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,806_FED_20191204b_3T2_PL2017,NProd,159,-0.333799,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,806_FED_20191204b_3T2_PL2017,VisEvSem,159,1.051167,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,807_FED_20191204c_3T2_PL2017,SProd,159,1.380813,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,807_FED_20191204c_3T2_PL2017,WProd,159,2.260444,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,807_FED_20191204c_3T2_PL2017,SComp,159,0.880185,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,807_FED_20191204c_3T2_PL2017,WComp,159,0.671347,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,807_FED_20191204c_3T2_PL2017,NProd,159,1.899215,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,807_FED_20191204c_3T2_PL2017,VisEvSem,159,2.151392,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,261_FED_20200205b_3T2_PL2017,SProd,159,3.516323,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,261_FED_20200205b_3T2_PL2017,WProd,159,2.635192,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,261_FED_20200205b_3T2_PL2017,SComp,159,0.296513,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,261_FED_20200205b_3T2_PL2017,WComp,159,1.458113,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,261_FED_20200205b_3T2_PL2017,NProd,159,2.436716,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,261_FED_20200205b_3T2_PL2017,VisEvSem,159,2.53586,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,824_FED_20200130a_3T2_PL2017,SProd,159,1.010017,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,824_FED_20200130a_3T2_PL2017,WProd,159,0.421566,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,824_FED_20200130a_3T2_PL2017,SComp,159,-1.097129,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,824_FED_20200130a_3T2_PL2017,WComp,159,-0.513008,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,824_FED_20200130a_3T2_PL2017,NProd,159,1.945095,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,824_FED_20200130a_3T2_PL2017,VisEvSem,159,0.582745,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,825_FED_20200130b_3T2_PL2017,SProd,159,1.945114,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,825_FED_20200130b_3T2_PL2017,WProd,159,2.728206,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,825_FED_20200130b_3T2_PL2017,SComp,159,1.083883,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,825_FED_20200130b_3T2_PL2017,WComp,159,1.417952,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,825_FED_20200130b_3T2_PL2017,NProd,159,1.748796,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,825_FED_20200130b_3T2_PL2017,VisEvSem,159,0.372466,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,826_FED_20200130c_3T2_PL2017,SProd,159,0.343596,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,826_FED_20200130c_3T2_PL2017,WProd,159,1.535156,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,826_FED_20200130c_3T2_PL2017,SComp,159,-0.730495,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,826_FED_20200130c_3T2_PL2017,WComp,159,-0.831813,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,826_FED_20200130c_3T2_PL2017,NProd,159,-0.730806,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,826_FED_20200130c_3T2_PL2017,VisEvSem,159,1.529295,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,827_FED_20200130d_3T2_PL2017,SProd,159,0.750627,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,827_FED_20200130d_3T2_PL2017,WProd,159,3.303451,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,827_FED_20200130d_3T2_PL2017,SComp,159,1.280092,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,827_FED_20200130d_3T2_PL2017,WComp,159,1.260976,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,827_FED_20200130d_3T2_PL2017,NProd,159,0.109549,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,827_FED_20200130d_3T2_PL2017,VisEvSem,159,1.251498,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,828_FED_20200205c_3T2_PL2017,SProd,159,1.557104,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,828_FED_20200205c_3T2_PL2017,WProd,159,-0.108564,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,828_FED_20200205c_3T2_PL2017,SComp,159,-1.170426,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,828_FED_20200205c_3T2_PL2017,WComp,159,-0.242758,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,828_FED_20200205c_3T2_PL2017,NProd,159,1.409442,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,828_FED_20200205c_3T2_PL2017,VisEvSem,159,0.762199,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,831_FED_20200213b_3T2_PL2017,SProd,159,0.621785,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,831_FED_20200213b_3T2_PL2017,WProd,159,0.324776,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,831_FED_20200213b_3T2_PL2017,SComp,159,0.197446,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,831_FED_20200213b_3T2_PL2017,WComp,159,0.253162,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
7,831_FED_20200213b_3T2_PL2017,NProd,159,0.087151,E3,MD,H>E,ProdLoc_typed,midFrontal,1,LH
